2016 Federal Election Senate Candidates,,,
WA,Liberal Democrats,WHITTLE,Connor
WA,Renewable Energy Party,SUNDBLADH,Camilla
WA,Australian Sex Party,HURLEY,James
WA,Australian Antipaedophile Party,MOODY,Tammara
WA,VOTEFLUX.ORG | Upgrade Democracy!,CONNOLLY,Mark
WA,Pauline Hanson's One Nation,CULLETON,Rodney Norman
WA,The Nationals,RE,Elizabeth
WA,Family First Party,ROSE,Linda
WA,Marijuana (HEMP) Party,BALDERSTONE,Michael
WA,Liberal,BACK,Chris
WA,Socialist Alliance,IQBAL,Farida
WA,Socialist Alliance,DOHERTY,Seamus
WA,Pauline Hanson's One Nation,GEORGIOU,Peter
WA,Family First Party,HENG,Henry
WA,Health Australia Party,TILBURY,Samantha
WA,Mature Australia,DONALD,Stuart
WA,Australian Labor Party,REED,Mark
WA,The Arts Party,TAYLOR,Robert Kenneth Leslie
WA,The Greens (WA),SIEWERT,Rachel
WA,The Nationals,FARDELL,Nick
WA,Australian Labor Party,ONORATO,Mia
WA,Health Australia Party,FARGHER,Sara
WA,"Shooters, Fishers and Farmers",WILLIAMSON,Ross
WA,Animal Justice Party,LOVE,Katrina
WA,Derryn Hinch's Justice Party,HIDE,Nicki
WA,Liberal,REYNOLDS,Linda
WA,Renewable Energy Party,SCHWINDT,Pedro
WA,Liberal Democrats,KLASS,Graeme Michael
WA,The Greens (WA),ISMAIL,Rai
WA,Independent,RAMSAY,Norm
WA,Australian Liberty Alliance,HERCOCK,Marion
WA,VOTEFLUX.ORG | Upgrade Democracy!,THOMAS,Richard
WA,Liberal,INGRAM,Sheridan
WA,Australia First Party,VICKERY,Lyn
WA,Independent,CASTIEAU,Peter
WA,Katter's Australian Party,HODDINOTT,Susan
WA,Liberal,CORMANN,Mathias
WA,Rise Up Australia Party,MUNDY,Sheila
WA,Palmer United Party,WANG,Zhenya Dio
WA,Australian Christians,CAMERON,Lindsay
WA,Christian Democratic Party (Fred Nile Group),READ,Philip Campbell
WA,Democratic Labour Party (DLP),KIERNAN,Troy
WA,Australian Labor Party,PRATT,Louise
WA,Liberal,JOHNSTON,David
WA,The Greens (WA),LUDLAM,Scott
WA,The Nationals,MUIR,Kado
WA,Liberal,SMITH,Dean
WA,Palmer United Party,KRUGER,Jacque
WA,Australian Labor Party,LINES,Sue
WA,Australian Labor Party,DODSON,Patrick
WA,Pauline Hanson's One Nation,CULLETON,Ioanna
